season,race,position,driver,team,time,points_earned,weather,laps
10,4,12,Epsilon_Quintus,Lag's 200 Ping Power,4633.113615055511,0,Unknown,55
10,4,13,Omicron_Quindecim,B2B SaaS Motorsport,4636.291615041774,0,Unknown,55
10,4,14,Rho_Septendecim,Tapped In Team,4644.29296459364,0,Unknown,55
10,4,15,Nu_Tredecimus,B2B SaaS Motorsport,4812.541085545823,0,Unknown,55
10,4,16,Lambda_Undecimus,Tapped In Team,11915.211195202908,0,Unknown,55
10,4,17,Sigma_Duodevicesimus,TurboToast Racing,17311.322778472106,0,Unknown,55
10,4,18,Alpha_Primus,TurboToast Racing,25483.951831431976,0,Unknown,55
10,4,19,Pi_Sedecim,Spanky's Fast Cars,31941.53448065063,0,Unknown,55
10,4,20,Beta_Secundus,Red Velvet Racing,32862.286959665056,0,Unknown,55
10,5,1,Gamma_Tertius,Boba Tea Gnarly Automotives,5255.901868936556,25,Sunny,76
10,5,2,Rho_Septendecim,Tapped In Team,5256.207658661721,18,Sunny,76
10,5,3,Omicron_Quindecim,B2B SaaS Motorsport,5256.510045586623,15,Sunny,76
10,5,4,Eta_Septimus,Crashout Formula One,5261.6715220701635,12,Sunny,76
10,5,5,Lambda_Undecimus,Tapped In Team,5262.549903333717,10,Sunny,76
10,5,6,Alpha_Primus,TurboToast Racing,5263.549499002328,8,Sunny,76
10,5,7,Pi_Sedecim,Spanky's Fast Cars,5263.960977584102,6,Sunny,76
10,5,8,Xi_Quattuordecim,LDCMWEBLGTBWLS,5266.135118706487,4,Sunny,76
10,5,9,Zeta_Sextus,Lag's 200 Ping Power,6956.132255576295,2,Sunny,76
10,5,10,Delta_Quartus,DNF Finishers,7023.489280129419,1,Sunny,76
10,5,11,Iota_Nonus,DNF Finishers,7048.703406638159,0,Sunny,76
10,5,12,Sigma_Duodevicesimus,TurboToast Racing,7059.322472586043,0,Sunny,76
10,5,13,Nu_Tredecimus,B2B SaaS Motorsport,7087.188037559034,0,Sunny,76
10,5,14,Kappa_Decimus,Red Velvet Racing,7087.218808065109,0,Sunny,76
10,5,15,Tau_Undevicesimus,Crashout Formula One,7199.504154936173,0,Sunny,76
10,5,16,Theta_Octavus,LDCMWEBLGTBWLS,7253.160992674036,0,Sunny,76
10,5,17,Beta_Secundus,Red Velvet Racing,13412.206190639872,0,Sunny,76
10,5,18,Upsilon_Vicesimus,Spanky's Fast Cars,27184.092370940878,0,Sunny,76
10,5,19,Mu_Duodecimus,Boba Tea Gnarly Automotives,60184.323293354835,0,Sunny,76
10,5,20,Epsilon_Quintus,Lag's 200 Ping Power,60185.41746631423,0,Sunny,76
10,6,1,Rho_Septendecim,Tapped In Team,5750.977038599892,25,Wet,78
10,6,2,Pi_Sedecim,Spanky's Fast Cars,5942.429107677073,18,Wet,78
10,6,3,Eta_Septimus,Crashout Formula One,6455.922982949953,15,Wet,78
10,6,4,Mu_Duodecimus,Boba Tea Gnarly Automotives,6461.065453880155,12,Wet,78
10,6,5,Epsilon_Quintus,Lag's 200 Ping Power,6700.472229516231,10,Wet,78
10,6,6,Omicron_Quindecim,B2B SaaS Motorsport,6719.740037321817,8,Wet,78
10,6,7,Gamma_Tertius,Boba Tea Gnarly Automotives,6732.1056914227565,6,Wet,78
10,6,8,Xi_Quattuordecim,LDCMWEBLGTBWLS,6818.041059524907,4,Wet,78
10,6,9,Alpha_Primus,TurboToast Racing,6824.73395340102,2,Wet,78
10,6,10,Iota_Nonus,DNF Finishers,6853.42802164389,1,Wet,78
10,6,11,Delta_Quartus,DNF Finishers,6869.3972265903985,0,Wet,78
10,6,12,Sigma_Duodevicesimus,TurboToast Racing,6886.51530190889,0,Wet,78
10,6,13,Zeta_Sextus,Lag's 200 Ping Power,6916.643687166219,0,Wet,78
10,6,14,Tau_Undevicesimus,Crashout Formula One,6934.078566749419,0,Wet,78
10,6,15,Theta_Octavus,LDCMWEBLGTBWLS,6985.366408988637,0,Wet,78
10,6,16,Lambda_Undecimus,Tapped In Team,7201.270086765159,0,Wet,78
10,6,17,Nu_Tredecimus,B2B SaaS Motorsport,7374.265094832617,0,Wet,78
10,6,18,Kappa_Decimus,Red Velvet Racing,7410.763255184555,0,Wet,78
10,6,19,Upsilon_Vicesimus,Spanky's Fast Cars,65363.42082264712,0,Wet,78
10,6,20,Beta_Secundus,Red Velvet Racing,65364.066374866336,0,Wet,78
10,7,1,Theta_Octavus,LDCMWEBLGTBWLS,3501.4667410131674,25,Unknown,45
10,7,2,Tau_Undevicesimus,Crashout Formula One,3555.593180401728,18,Unknown,45
10,7,3,Beta_Secundus,Red Velvet Racing,3611.82935767616,15,Unknown,45
10,7,4,Upsilon_Vicesimus,Spanky's Fast Cars,3612.458998189551,12,Unknown,45
10,7,5,Iota_Nonus,DNF Finishers,3638.5671836718902,10,Unknown,45
10,7,6,Kappa_Decimus,Red Velvet Racing,3643.060167045954,8,Unknown,45
10,7,7,Zeta_Sextus,Lag's 200 Ping Power,3662.840535207044,6,Unknown,45
10,7,8,Mu_Duodecimus,Boba Tea Gnarly Automotives,3681.47094120061,4,Unknown,45
10,7,9,Alpha_Primus,TurboToast Racing,3689.822640632801,2,Unknown,45
10,7,10,Xi_Quattuordecim,LDCMWEBLGTBWLS,3710.233238658185,1,Unknown,45
10,7,11,Eta_Septimus,Crashout Formula One,3710.6899835567283,0,Unknown,45
10,7,12,Sigma_Duodevicesimus,TurboToast Racing,3718.152634509578,0,Unknown,45
10,7,13,Lambda_Undecimus,Tapped In Team,3721.103040763135,0,Unknown,45
10,7,14,Delta_Quartus,DNF Finishers,3723.9276849164726,0,Unknown,45
10,7,15,Pi_Sedecim,Spanky's Fast Cars,3726.6207543902415,0,Unknown,45
10,7,16,Gamma_Tertius,Boba Tea Gnarly Automotives,3751.4053470997496,0,Unknown,45
10,7,17,Epsilon_Quintus,Lag's 200 Ping Power,3762.6286117059935,0,Unknown,45
10,7,18,Omicron_Quindecim,B2B SaaS Motorsport,3765.768725755041,0,Unknown,45
10,7,19,Rho_Septendecim,Tapped In Team,3770.706710026458,0,Unknown,45
10,7,20,Nu_Tredecimus,B2B SaaS Motorsport,3944.833819109426,0,Unknown,45
10,8,1,Rho_Septendecim,Tapped In Team,4418.970930547926,25,Wet,57
10,8,2,Pi_Sedecim,Spanky's Fast Cars,4518.303436130636,18,Wet,57
10,8,3,Eta_Septimus,Crashout Formula One,4832.934473777739,15,Wet,57
10,8,4,Mu_Duodecimus,Boba Tea Gnarly Automotives,4857.869137626234,12,Wet,57
10,8,5,Omicron_Quindecim,B2B SaaS Motorsport,5070.265934536882,10,Wet,57
10,8,6,Gamma_Tertius,Boba Tea Gnarly Automotives,5085.555062768489,8,Wet,57
10,8,7,Iota_Nonus,DNF Finishers,5183.422520006365,6,Wet,57
10,8,8,Delta_Quartus,DNF Finishers,5189.27046982406,4,Wet,57
10,8,9,Alpha_Primus,TurboToast Racing,5193.029286732604,2,Wet,57
10,8,10,Sigma_Duodevicesimus,TurboToast Racing,5201.373973296769,1,Wet,57
10,8,11,Xi_Quattuordecim,LDCMWEBLGTBWLS,5208.840793882422,0,Wet,57
10,8,12,Zeta_Sextus,Lag's 200 Ping Power,5224.460962852653,0,Wet,57
10,8,13,Tau_Undevicesimus,Crashout Formula One,5232.771898600748,0,Wet,57
10,8,14,Theta_Octavus,LDCMWEBLGTBWLS,5291.615501100165,0,Wet,57
10,8,15,Beta_Secundus,Red Velvet Racing,5316.243876745849,0,Wet,57
10,8,16,Upsilon_Vicesimus,Spanky's Fast Cars,5345.096624087522,0,Wet,57
10,8,17,Lambda_Undecimus,Tapped In Team,5571.018662538022,0,Wet,57
10,8,18,Kappa_Decimus,Red Velvet Racing,5737.160023992883,0,Wet,57
10,8,19,Nu_Tredecimus,B2B SaaS Motorsport,10222.218271043197,0,Wet,57
10,8,20,Epsilon_Quintus,Lag's 200 Ping Power,15228.801953883314,0,Wet,57
10,9,1,Rho_Septendecim,Tapped In Team,2908.9131664437064,25,Wet,35
10,9,2,Pi_Sedecim,Spanky's Fast Cars,3003.9598175086944,18,Wet,35
10,9,3,Mu_Duodecimus,Boba Tea Gnarly Automotives,3125.6910525336143,15,Wet,35
10,9,4,Eta_Septimus,Crashout Formula One,3126.3240903858364,12,Wet,35
10,9,5,Gamma_Tertius,Boba Tea Gnarly Automotives,3308.992358385966,10,Wet,35
10,9,6,Omicron_Quindecim,B2B SaaS Motorsport,3318.0302386712624,8,Wet,35
10,9,7,Epsilon_Quintus,Lag's 200 Ping Power,3346.8555836584846,6,Wet,35
10,9,8,Delta_Quartus,DNF Finishers,3363.144179527638,4,Wet,35
10,9,9,Xi_Quattuordecim,LDCMWEBLGTBWLS,3363.2072778389825,2,Wet,35
10,9,10,Alpha_Primus,TurboToast Racing,3366.209738895892,1,Wet,35
10,9,11,Upsilon_Vicesimus,Spanky's Fast Cars,3370.3361869059054,0,Wet,35
10,9,12,Zeta_Sextus,Lag's 200 Ping Power,3370.9075598926115,0,Wet,35
10,9,13,Sigma_Duodevicesimus,TurboToast Racing,3371.237379681404,0,Wet,35
10,9,14,Iota_Nonus,DNF Finishers,3414.805541919975,0,Wet,35
10,9,15,Theta_Octavus,LDCMWEBLGTBWLS,3450.18516507259,0,Wet,35
10,9,16,Tau_Undevicesimus,Crashout Formula One,3452.925543177818,0,Wet,35
10,9,17,Lambda_Undecimus,Tapped In Team,3762.76910960649,0,Wet,35
10,9,18,Nu_Tredecimus,B2B SaaS Motorsport,3789.297256152387,0,Wet,35
10,9,19,Kappa_Decimus,Red Velvet Racing,3855.6464586394654,0,Wet,35
10,9,20,Beta_Secundus,Red Velvet Racing,22364.61439235651,0,Wet,35
10,10,1,Epsilon_Quintus,Lag's 200 Ping Power,4978.310311605265,25,Sunny,72
10,10,2,Rho_Septendecim,Tapped In Team,4979.5140092412785,18,Sunny,72
10,10,3,Lambda_Undecimus,Tapped In Team,4981.382075351312,15,Sunny,72
10,10,4,Omicron_Quindecim,B2B SaaS Motorsport,4982.4971706302495,12,Sunny,72
10,10,5,Xi_Quattuordecim,LDCMWEBLGTBWLS,4982.860396911071,10,Sunny,72
10,10,6,Eta_Septimus,Crashout Formula One,4983.2386033884095,8,Sunny,72
10,10,7,Pi_Sedecim,Spanky's Fast Cars,4985.182140434326,6,Sunny,72
10,10,8,Mu_Duodecimus,Boba Tea Gnarly Automotives,4989.655404130742,4,Sunny,72
10,10,9,Zeta_Sextus,Lag's 200 Ping Power,6633.139953491869,2,Sunny,72
10,10,10,Upsilon_Vicesimus,Spanky's Fast Cars,6689.216203344268,1,Sunny,72
10,10,11,Iota_Nonus,DNF Finishers,6744.373002085079,0,Sunny,72
10,10,12,Sigma_Duodevicesimus,TurboToast Racing,6749.433393339281,0,Sunny,72
10,10,13,Nu_Tredecimus,B2B SaaS Motorsport,6769.931007123778,0,Sunny,72
10,10,14,Kappa_Decimus,Red Velvet Racing,6773.729904556035,0,Sunny,72
10,10,15,Theta_Octavus,LDCMWEBLGTBWLS,6924.776397848632,0,Sunny,72
10,10,16,Delta_Quartus,DNF Finishers,44179.36268676025,0,Sunny,72
10,10,17,Tau_Undevicesimus,Crashout Formula One,45162.895574707654,0,Sunny,72
10,10,18,Alpha_Primus,TurboToast Racing,45950.227038125544,0,Sunny,72
10,10,19,Gamma_Tertius,Boba Tea Gnarly Automotives,47811.79853885343,0,Sunny,72
10,10,20,Beta_Secundus,Red Velvet Racing,48535.77779369278,0,Sunny,72
